,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.09,0.24,0.87,3.01,1.57,0.94,0.61,0.81
SVWP,0.09,,0.30,0.76,2.71,1.37,0.79,0.48,0.75
DCC_joint,0.24,0.30,,1.00,3.13,1.72,1.09,0.79,0.47
SW_cross_validated,0.87,0.76,1.00,,1.40,0.35,0.09,0.38,1.31
SW_15,3.01,2.71,3.13,1.40,,1.22,1.72,2.17,3.79
SW_30,1.57,1.37,1.72,0.35,1.22,,0.51,0.89,2.24
SW_60,0.94,0.79,1.09,0.09,1.72,0.51,,0.34,1.54
SW_120,0.61,0.48,0.79,0.38,2.17,0.89,0.34,,1.27
sFC,0.81,0.75,0.47,1.31,3.79,2.24,1.54,1.27,
