,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.11,3.14,1.21,1.09,2.21,9.38,12.62,11.81
SVWP,0.11,,4.48,1.53,1.43,2.93,17.36,23.63,23.70
DCC_joint,3.14,4.48,,2.09,2.51,0.93,8.48,13.27,12.31
SW_cross_validated,1.21,1.53,2.09,,0.21,1.10,9.53,13.46,12.58
SW_15,1.09,1.43,2.51,0.21,,1.40,11.14,15.64,14.82
SW_30,2.21,2.93,0.93,1.10,1.40,,8.38,12.46,11.52
SW_60,9.38,17.36,8.48,9.53,11.14,8.38,,8.66,7.07
SW_120,12.62,23.63,13.27,13.46,15.64,12.46,8.66,,3.86
sFC,11.81,23.70,12.31,12.58,14.82,11.52,7.07,3.86,
