,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.25,7.01,2.71,2.45,4.94,20.98,28.23,26.41
SVWP,0.25,,10.02,3.42,3.20,6.54,38.82,52.84,53.00
DCC_joint,7.01,10.02,,-4.68,-5.62,-2.07,18.97,29.68,27.54
SW_cross_validated,2.71,3.42,-4.68,,-0.47,2.46,21.30,30.10,28.13
SW_15,2.45,3.20,-5.62,-0.47,,3.12,24.91,34.98,33.14
SW_30,4.94,6.54,-2.07,2.46,3.12,,18.74,27.85,25.76
SW_60,20.98,38.82,18.97,21.30,24.91,18.74,,19.37,15.82
SW_120,28.23,52.84,29.68,30.10,34.98,27.85,19.37,,-8.64
sFC,26.41,53.00,27.54,28.13,33.14,25.76,15.82,-8.64,
