,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.05,-0.39,0.71,3.70,1.82,2.49,1.73,-0.32
SVWP,0.05,,-0.42,0.64,3.63,1.76,2.40,1.62,-0.37
DCC_joint,-0.39,-0.42,,1.02,3.76,2.01,2.60,1.92,0.14
SW_cross_validated,0.71,0.64,1.02,,3.22,1.24,1.84,0.90,-1.12
SW_15,3.70,3.63,3.76,3.22,,-1.96,-1.77,-2.94,-4.15
SW_30,1.82,1.76,2.01,1.24,-1.96,,0.38,-0.70,-2.24
SW_60,2.49,2.40,2.60,1.84,-1.77,0.38,,-1.35,-3.07
SW_120,1.73,1.62,1.92,0.90,-2.94,-0.70,-1.35,,-2.48
sFC,-0.32,-0.37,0.14,-1.12,-4.15,-2.24,-3.07,-2.48,
