,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,1.,1.,0.0585,1.,0.8251,1.,1.
SVWP,-0.0486,-,1.,1.,0.0687,1.,0.9895,1.,1.
DCC_joint,0.3858,0.424,-,1.,0.0512,1.,0.6448,1.,1.
SW_cross_validated,-0.706,-0.644,-1.0178,-,0.1713,1.,1.,1.,1.
SW_15,-3.7036,-3.6314,-3.7638,-3.2192,-,1.,1.,0.3169,0.0216
SW_30,-1.8228,-1.7571,-2.0103,-1.2405,1.9559,-,1.,1.,1.
SW_60,-2.487,-2.3989,-2.605,-1.8431,1.7748,-0.3758,-,1.,0.2381
SW_120,-1.7279,-1.6247,-1.9151,-0.903,2.9374,0.6968,1.3451,-,0.8374
sFC,0.3211,0.3682,-0.1413,1.1202,4.1512,2.2429,3.069,2.4798,-
