,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,9.3628e-01,5.5446e-02,2.0113e-03,3.4109e-10,1.8282e-06,2.4227e-04,1.5033e-03,2.4383e-01
SVWP,9.3628e-01,,3.7443e-02,1.0836e-03,9.3950e-11,7.1972e-07,1.1610e-04,8.1205e-04,1.7308e-01
DCC_joint,5.5446e-02,3.7443e-02,,1.2400e-01,7.6211e-09,1.2028e-04,1.9869e-02,9.2386e-02,1.9724e-01
SW_cross_validated,2.0113e-03,1.0836e-03,1.2400e-01,,2.2959e-07,5.6249e-03,3.7590e-01,8.5395e-01,4.1709e-03
SW_15,3.4109e-10,9.3950e-11,7.6211e-09,2.2959e-07,,1.5268e-04,1.2961e-06,4.5380e-07,9.9111e-12
SW_30,1.8282e-06,7.1972e-07,1.2028e-04,5.6249e-03,1.5268e-04,,3.8347e-02,9.6102e-03,6.3130e-07
SW_60,2.4227e-04,1.1610e-04,1.9869e-02,3.7590e-01,1.2961e-06,3.8347e-02,,4.8988e-01,2.9571e-04
SW_120,1.5033e-03,8.1205e-04,9.2386e-02,8.5395e-01,4.5380e-07,9.6102e-03,4.8988e-01,,2.9803e-03
sFC,2.4383e-01,1.7308e-01,1.9724e-01,4.1709e-03,9.9111e-12,6.3130e-07,2.9571e-04,2.9803e-03,
