,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,0.0696,1.,1.,1.,1.,0.0003,0.0000
SVWP,-0.4984,-,0.1674,1.,1.,1.,1.,0.0005,0.0000
DCC_joint,-3.626,-3.2296,-,0.0014,0.0010,0.0009,0.8391,1.,0.0000
SW_cross_validated,0.4112,1.0793,5.4219,-,1.,1.,0.0049,0.0000,0.0000
SW_15,0.4224,1.1033,5.5487,0.0078,-,1.,0.0027,0.0000,0.0000
SW_30,0.5011,1.1866,5.6409,0.1349,0.1326,-,0.002,0.0000,0.0000
SW_60,-2.3463,-1.8163,2.4789,-4.8235,-5.0995,-5.244,-,0.0000,0.0000
SW_120,-6.1967,-5.9222,-2.2514,-11.4074,-12.0313,-12.1664,-8.2232,-,0.0000
sFC,-37.4746,-39.5429,-41.3834,-74.5109,-80.6065,-80.6562,-97.9202,-83.6245,-
