,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,0.0000,0.6087,0.0001,0.0323,0.0000,0.0000,0.0000
SVWP,0.0785,-,0.0000,0.2172,0.0000,0.0029,0.0000,0.0000,0.0000
DCC_joint,-7.3855,-8.2245,-,0.0022,1.,0.0017,1.,0.0000,0.0000
SW_cross_validated,-2.6323,-3.1108,5.1865,-,0.029,1.,0.0096,0.0000,0.0000
SW_15,-6.7308,-7.9853,2.023,-4.019,-,0.0204,1.,0.0000,0.0000
SW_30,-3.9708,-5.069,5.3015,-0.8016,4.1763,-,0.0048,0.0000,0.0000
SW_60,-7.2558,-8.6464,1.6716,-4.5176,-0.4731,-4.8297,-,0.0000,0.0000
SW_120,-18.9407,-21.192,-10.0043,-16.7922,-14.0139,-18.8364,-13.774,-,0.0000
sFC,-61.8773,-80.0757,-40.9909,-60.0045,-60.7486,-87.771,-61.6854,-29.7629,-
