,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,-0.08,2.05,3.61,12.29,6.92,4.56,3.74,1.20
SVWP,-0.08,,2.25,3.89,13.31,7.41,4.90,4.02,1.42
DCC_joint,2.05,2.25,,1.61,10.10,4.88,2.56,1.78,-1.34
SW_cross_validated,3.61,3.89,1.61,,8.04,3.14,0.91,0.19,-3.28
SW_15,12.29,13.31,10.10,8.04,,-4.77,-7.09,-7.66,-15.24
SW_30,6.92,7.41,4.88,3.14,-4.77,,-2.23,-2.90,-7.48
SW_60,4.56,4.90,2.56,0.91,-7.09,-2.23,,-0.70,-4.47
SW_120,3.74,4.02,1.78,0.19,-7.66,-2.90,-0.70,,-3.43
sFC,1.20,1.42,-1.34,-3.28,-15.24,-7.48,-4.47,-3.43,
