,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.04,0.92,1.61,5.50,3.09,2.04,1.67,0.54
SVWP,0.04,,1.00,1.74,5.95,3.31,2.19,1.80,0.63
DCC_joint,0.92,1.00,,0.72,4.52,2.18,1.14,0.79,0.60
SW_cross_validated,1.61,1.74,0.72,,3.59,1.41,0.41,0.08,1.47
SW_15,5.50,5.95,4.52,3.59,,2.13,3.17,3.42,6.81
SW_30,3.09,3.31,2.18,1.41,2.13,,1.00,1.30,3.34
SW_60,2.04,2.19,1.14,0.41,3.17,1.00,,0.32,2.00
SW_120,1.67,1.80,0.79,0.08,3.42,1.30,0.32,,1.53
sFC,0.54,0.63,0.60,1.47,6.81,3.34,2.00,1.53,
