,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.50,3.63,-0.41,-0.42,-0.50,2.35,6.20,37.47
SVWP,0.50,,3.23,-1.08,-1.10,-1.19,1.82,5.92,39.54
DCC_joint,3.63,3.23,,-5.42,-5.55,-5.64,-2.48,2.25,41.38
SW_cross_validated,-0.41,-1.08,-5.42,,-0.01,-0.13,4.82,11.41,74.51
SW_15,-0.42,-1.10,-5.55,-0.01,,-0.13,5.10,12.03,80.61
SW_30,-0.50,-1.19,-5.64,-0.13,-0.13,,5.24,12.17,80.66
SW_60,2.35,1.82,-2.48,4.82,5.10,5.24,,8.22,97.92
SW_120,6.20,5.92,2.25,11.41,12.03,12.17,8.22,,83.62
sFC,37.47,39.54,41.38,74.51,80.61,80.66,97.92,83.62,
