,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,5.3392,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,4.8449,-0.4816,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-44.7306,-50.4302,-49.8176,-,0.0000,0.0000,1.,1.,0.0000
SW_15,nan,-69.7502,-74.2572,-73.7678,-33.4185,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-49.1657,-53.7444,-53.2639,-11.7311,19.8744,-,0.0000,0.0000,0.0000
SW_60,nan,-40.0363,-45.2329,-44.6881,1.7676,33.6818,12.7864,-,1.,0.0000
SW_120,nan,-43.9804,-49.7915,-49.166,1.4488,34.8975,13.0755,-0.4234,-,0.0000
sFC,nan,19.8639,13.4752,13.9984,72.7777,90.4955,69.2288,63.7162,72.9246,-
