,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-9.8285,-,1.,0.151,0.0000,1.,0.0000,0.,0.0000
DCC_bivariate_loop,nan,-10.627,-1.1424,-,1.,0.0000,1.,0.0000,0.,0.0000
SW_cross_validated,nan,-10.1302,-2.8798,-2.1125,-,0.0000,1.,0.0000,0.0000,0.0000
SW_15,nan,-24.1144,-19.7401,-18.9547,-13.4734,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-9.5164,-1.0706,-0.1564,1.7706,16.7908,-,0.0000,0.0000,0.0000
SW_60,nan,-65.3113,-83.5343,-82.0689,-48.7397,-31.4057,-62.2129,-,0.0000,0.0000
SW_120,nan,-103.0307,-146.567,-144.8374,-83.6671,-66.2237,-106.484,-70.32,-,0.0000
sFC,nan,-83.5408,-123.7358,-121.8092,-64.4079,-46.0927,-84.5272,-30.3392,68.4958,-
