,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,9.82,10.62,10.12,24.11,9.51,65.32,103.06,83.56
DCC_joint,,9.82,,1.14,2.88,19.74,1.07,83.53,146.57,123.74
DCC_bivariate_loop,,10.62,1.14,,2.11,18.95,0.16,82.07,144.84,121.81
SW_cross_validated,,10.12,2.88,2.11,,13.47,-1.77,48.74,83.67,64.41
SW_15,,24.11,19.74,18.95,13.47,,-16.79,31.41,66.22,46.09
SW_30,,9.51,1.07,0.16,-1.77,-16.79,,62.21,106.48,84.53
SW_60,,65.32,83.53,82.07,48.74,31.41,62.21,,70.32,30.34
SW_120,,103.06,146.57,144.84,83.67,66.22,106.48,70.32,,-68.50
sFC,,83.56,123.74,121.81,64.41,46.09,84.53,30.34,-68.50,
