,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.4865e-20,2.1779e-23,1.3067e-21,7.5973e-80,1.7569e-19,8.3700e-215,4.4126e-289,1.9126e-254
DCC_joint,,1.4865e-20,,2.5398e-01,4.1940e-03,5.7194e-61,2.8501e-01,1.9695e-254,0.0000e+00,8.9722e-320
DCC_bivariate_loop,,2.1779e-23,2.5398e-01,,3.5268e-02,1.4697e-57,8.7582e-01,1.5344e-251,0.0000e+00,3.9431e-317
SW_cross_validated,,1.3067e-21,4.1940e-03,3.5268e-02,,2.3741e-34,7.7393e-02,7.0391e-170,1.0828e-254,1.3265e-212
SW_15,,7.5973e-80,5.7194e-61,1.4697e-57,2.3741e-34,,3.2176e-48,8.8230e-110,5.3248e-217,1.1217e-161
SW_30,,1.7569e-19,2.8501e-01,8.7582e-01,7.7393e-02,3.2176e-48,,3.7660e-207,1.3970e-294,2.2947e-256
SW_60,,8.3700e-215,1.9695e-254,1.5344e-251,7.0391e-170,8.8230e-110,3.7660e-207,,1.4710e-226,1.4536e-105
SW_120,,4.4126e-289,0.0000e+00,0.0000e+00,1.0828e-254,5.3248e-217,1.3970e-294,1.4710e-226,,2.3158e-222
sFC,,1.9126e-254,8.9722e-320,3.9431e-317,1.3265e-212,1.1217e-161,2.2947e-256,1.4536e-105,2.3158e-222,
