,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,1.8243,-,0.0161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,-1.7799,-3.5401,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-41.1999,-42.6729,-38.037,-,0.0000,0.0000,0.0032,1.,0.0000
SW_15,nan,-106.0474,-106.7375,-100.8753,-70.9212,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-69.4333,-70.5741,-65.2545,-29.882,43.2161,-,0.0000,0.0000,0.0000
SW_60,nan,-46.6296,-48.0731,-43.098,-3.9573,70.8825,27.5373,-,0.7189,0.0000
SW_120,nan,-37.0154,-38.4022,-34.4545,-0.9662,59.6767,24.3834,2.3364,-,0.0000
sFC,nan,7.1097,5.1982,8.7136,49.2395,114.6873,77.9583,55.1038,43.9842,-
