,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.25,-0.23,2.63,2.19,1.79,1.68,1.30,-0.59
SVWP,0.25,,-0.58,2.40,1.92,1.51,1.40,1.03,-0.90
DCC_joint,-0.23,-0.58,,4.42,6.29,4.32,3.70,2.60,-0.62
SW_cross_validated,2.63,2.40,4.42,,-1.35,-1.67,-1.66,-1.87,-4.11
SW_15,2.19,1.92,6.29,-1.35,,-0.82,-0.81,-1.18,-4.36
SW_30,1.79,1.51,4.32,-1.67,-0.82,,-0.11,-0.57,-3.52
SW_60,1.68,1.40,3.70,-1.66,-0.81,-0.11,,-0.44,-3.24
SW_120,1.30,1.03,2.60,-1.87,-1.18,-0.57,-0.44,,-2.55
sFC,-0.59,-0.90,-0.62,-4.11,-4.36,-3.52,-3.24,-2.55,
