,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.05,2.39,0.20,2.58,2.00,1.20,0.58,0.76
SVWP,0.05,,2.26,0.16,2.45,1.91,1.12,0.51,0.69
DCC_joint,2.39,2.26,,1.63,0.64,0.24,1.50,2.38,1.56
SW_cross_validated,0.20,0.16,1.63,,1.83,1.50,0.76,0.25,0.44
SW_15,2.58,2.45,0.64,1.83,,0.13,1.79,2.57,1.81
SW_30,2.00,1.91,0.24,1.50,0.13,,1.15,1.75,1.32
SW_60,1.20,1.12,1.50,0.76,1.79,1.15,,0.77,0.37
SW_120,0.58,0.51,2.38,0.25,2.57,1.75,0.77,,0.28
sFC,0.76,0.69,1.56,0.44,1.81,1.32,0.37,0.28,
