,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,1.,1.,0.0205,0.0578,1.,0.0532,0.867
SVWP,0.1696,-,1.,1.,0.0728,0.1692,1.,0.0627,0.8349
DCC_joint,2.3171,1.9123,-,1.,0.0276,0.4898,0.0001,0.0000,0.0000
SW_cross_validated,0.7842,0.5646,-1.4659,-,0.09,0.2632,1.,0.0024,0.0453
SW_15,4.1752,3.6055,4.0411,3.5103,-,1.,0.0000,0.0000,0.0000
SW_30,3.7091,3.2247,2.7349,3.0229,-0.3844,-,0.0000,0.0000,0.0000
SW_60,-1.0702,-1.2016,-7.0464,-2.2722,-11.7283,-8.627,-,0.0025,0.3190
SW_120,-3.7463,-3.6726,-11.3416,-5.1561,-15.6072,-12.3149,-5.1304,-,0.5962
sFC,-2.4631,-2.4813,-10.134,-3.8187,-15.2483,-11.1948,-2.9344,2.6422,-
