,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,1.07,-2.21,0.34,-1.77,-2.31,-1.08,-0.49,10.97
SVWP,1.07,,-2.58,-0.74,-2.30,-2.66,-1.84,-1.45,5.38
DCC_joint,-2.21,-2.58,,2.21,0.86,-0.29,0.76,1.85,26.87
SW_cross_validated,0.34,-0.74,2.21,,-1.85,-2.31,-1.28,-0.78,8.37
SW_15,-1.77,-2.30,0.86,-1.85,,-1.07,0.31,1.34,28.20
SW_30,-2.31,-2.66,-0.29,-2.31,-1.07,,0.91,1.97,23.53
SW_60,-1.08,-1.84,0.76,-1.28,0.31,0.91,,0.68,11.95
SW_120,-0.49,-1.45,1.85,-0.78,1.34,1.97,0.68,,13.47
sFC,10.97,5.38,26.87,8.37,28.20,23.53,11.95,13.47,
