,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.74,1.73,2.37,9.13,3.66,0.25,2.32,58.47
DCC_joint,,1.74,,-0.02,0.96,8.59,2.08,-1.72,1.64,74.32
DCC_bivariate_loop,,1.73,-0.02,,0.98,8.66,2.13,-1.71,1.64,75.42
SW_cross_validated,,2.37,0.96,0.98,,6.56,0.51,-2.39,1.19,53.56
SW_15,,9.13,8.59,8.66,6.56,,-8.33,-10.02,-1.85,48.69
SW_30,,3.66,2.08,2.13,0.51,-8.33,,-4.14,1.05,126.75
SW_60,,0.25,-1.72,-1.71,-2.39,-10.02,-4.14,,2.26,74.68
SW_120,,2.32,1.64,1.64,1.19,-1.85,1.05,2.26,,18.21
sFC,,58.47,74.32,75.42,53.56,48.69,126.75,74.68,18.21,
