,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.13,0.93,1.54,3.66,1.42,1.11,2.37,0.66
DCC_joint,,1.13,,0.07,2.17,4.15,2.03,1.81,3.10,0.72
DCC_bivariate_loop,,0.93,0.07,,2.03,4.00,1.90,1.67,2.87,0.53
SW_cross_validated,,1.54,2.17,2.03,,2.02,0.04,0.43,0.37,1.94
SW_15,,3.66,4.15,4.00,2.02,,2.02,2.47,1.87,4.03
SW_30,,1.42,2.03,1.90,0.04,2.02,,0.37,0.41,1.79
SW_60,,1.11,1.81,1.67,0.43,2.47,0.37,,0.87,1.54
SW_120,,2.37,3.10,2.87,0.37,1.87,0.41,0.87,,2.95
sFC,,0.66,0.72,0.53,1.94,4.03,1.79,1.54,2.95,
