,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.31,-0.54,0.89,3.59,0.38,-0.70,0.94,48.24
DCC_joint,,1.31,,-2.00,-0.30,2.59,-0.63,-2.02,-0.41,52.40
DCC_bivariate_loop,,-0.54,-2.00,,1.45,4.26,0.82,-0.21,1.60,55.93
SW_cross_validated,,0.89,-0.30,1.45,,2.62,-0.36,-1.53,-0.06,42.45
SW_15,,3.59,2.59,4.26,2.62,,-2.62,-4.16,-2.95,35.65
SW_30,,0.38,-0.63,0.82,-0.36,-2.62,,-0.94,0.34,33.11
SW_60,,-0.70,-2.02,-0.21,-1.53,-4.16,-0.94,,1.66,47.55
SW_120,,0.94,-0.41,1.60,-0.06,-2.95,0.34,1.66,,53.80
sFC,,48.24,52.40,55.93,42.45,35.65,33.11,47.55,53.80,
