,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.0556e-01,5.9422e-01,3.8605e-01,2.1045e-03,7.0658e-01,4.9495e-01,3.5888e-01,1.7239e-20
DCC_joint,,2.0556e-01,,6.1300e-02,7.6904e-01,1.8415e-02,5.3572e-01,5.8090e-02,6.8782e-01,3.9201e-21
DCC_bivariate_loop,,5.9422e-01,6.1300e-02,,1.6390e-01,4.6594e-04,4.2178e-01,8.3522e-01,1.2668e-01,1.2221e-21
SW_cross_validated,,3.8605e-01,7.6904e-01,1.6390e-01,,1.7385e-02,7.2597e-01,1.4239e-01,9.5422e-01,1.6850e-19
SW_15,,2.1045e-03,1.8415e-02,4.6594e-04,1.7385e-02,,1.7484e-02,5.8271e-04,8.6351e-03,3.7664e-18
SW_30,,7.0658e-01,5.3572e-01,4.2178e-01,7.2597e-01,1.7484e-02,,3.6006e-01,7.4045e-01,1.3991e-17
SW_60,,4.9495e-01,5.8090e-02,8.3522e-01,1.4239e-01,5.8271e-04,3.6006e-01,,1.1330e-01,2.2256e-20
SW_120,,3.5888e-01,6.8782e-01,1.2668e-01,9.5422e-01,8.6351e-03,7.4045e-01,1.1330e-01,,2.4441e-21
sFC,,1.7239e-20,3.9201e-21,1.2221e-21,1.6850e-19,3.7664e-18,1.3991e-17,2.2256e-20,2.4441e-21,
