,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,1.4827e-19,6.3207e-27,3.0552e-41,1.1585e-37,2.9959e-30,8.2365e-21,9.1889e-01
DCC_bivariate_loop,,,1.4827e-19,,2.6542e-25,3.2504e-42,2.0559e-38,1.2365e-29,3.0524e-19,3.5905e-19
SW_cross_validated,,,6.3207e-27,2.6542e-25,,2.6879e-41,5.6156e-37,2.5672e-27,2.0227e-15,1.4347e-26
SW_15,,,3.0552e-41,3.2504e-42,2.6879e-41,,1.4356e-33,8.6639e-34,1.1559e-28,5.4912e-41
SW_30,,,1.1585e-37,2.0559e-38,5.6156e-37,1.4356e-33,,1.8983e-26,4.2416e-23,2.1104e-37
SW_60,,,2.9959e-30,1.2365e-29,2.5672e-27,8.6639e-34,1.8983e-26,,2.7948e-14,3.8253e-30
SW_120,,,8.2365e-21,3.0524e-19,2.0227e-15,1.1559e-28,4.2416e-23,2.7948e-14,,8.7010e-21
sFC,,,9.1889e-01,3.5905e-19,1.4347e-26,5.4912e-41,2.1104e-37,3.8253e-30,8.7010e-21,
