,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,4.4783e-13,1.2582e-22,3.3688e-38,2.5855e-33,2.0140e-28,3.5320e-18,9.2347e-01
DCC_bivariate_loop,,,4.4783e-13,,4.7188e-18,5.2150e-37,4.6912e-32,7.3909e-27,1.7311e-16,2.6909e-13
SW_cross_validated,,,1.2582e-22,4.7188e-18,,1.8126e-40,1.4219e-33,1.4560e-26,3.3286e-13,5.3388e-23
SW_15,,,3.3688e-38,5.2150e-37,1.8126e-40,,2.2660e-31,2.1739e-33,6.8411e-26,1.4840e-38
SW_30,,,2.5855e-33,4.6912e-32,1.4219e-33,2.2660e-31,,5.1441e-25,3.8811e-20,1.4258e-33
SW_60,,,2.0140e-28,7.3909e-27,1.4560e-26,2.1739e-33,5.1441e-25,,1.8568e-11,1.2923e-28
SW_120,,,3.5320e-18,1.7311e-16,3.3286e-13,6.8411e-26,3.8811e-20,1.8568e-11,,3.2719e-18
sFC,,,9.2347e-01,2.6909e-13,5.3388e-23,1.4840e-38,1.4258e-33,1.2923e-28,3.2719e-18,
