,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,30.09,83.13,585.65,373.17,178.66,46.88,0.13
DCC_bivariate_loop,,,30.09,,54.80,585.51,361.69,159.95,38.05,-29.95
SW_cross_validated,,,83.13,54.80,,558.70,323.69,122.86,23.23,-82.99
SW_15,,,585.65,585.51,558.70,,-235.50,-291.62,-128.32,-585.56
SW_30,,,373.17,361.69,323.69,-235.50,,-115.02,-62.93,-373.06
SW_60,,,178.66,159.95,122.86,-291.62,-115.02,,-20.39,-178.56
SW_120,,,46.88,38.05,23.23,-128.32,-62.93,-20.39,,-46.84
sFC,,,0.13,-29.95,-82.99,-585.56,-373.06,-178.56,-46.84,
