,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,8.18,28.40,208.59,111.65,59.70,16.00,0.04
DCC_bivariate_loop,,,8.18,,15.74,179.14,95.04,48.86,12.84,8.43
SW_cross_validated,,,28.40,15.74,,278.84,115.42,47.05,8.32,29.79
SW_15,,,208.59,179.14,278.84,,87.07,112.73,43.17,218.31
SW_30,,,111.65,95.04,115.42,87.07,,38.58,20.61,115.40
SW_60,,,59.70,48.86,47.05,112.73,38.58,,6.56,61.19
SW_120,,,16.00,12.84,8.32,43.17,20.61,6.56,,16.07
sFC,,,0.04,8.43,29.79,218.31,115.40,61.19,16.07,
