,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,8.48,34.92,294.93,165.83,81.09,28.14,0.03
DCC_bivariate_loop,,,8.48,,21.19,228.23,129.37,64.15,23.29,8.35
SW_cross_validated,,,34.92,21.19,,240.23,123.26,50.08,13.55,34.07
SW_15,,,294.93,228.23,240.23,,110.95,142.24,79.20,285.16
SW_30,,,165.83,129.37,123.26,110.95,,52.38,37.77,161.29
SW_60,,,81.09,64.15,50.08,142.24,52.38,,11.36,79.64
SW_120,,,28.14,23.29,13.55,79.20,37.77,11.36,,28.03
sFC,,,0.03,8.35,34.07,285.16,161.29,79.64,28.03,
