,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,6.0858e-11,7.9207e-23,5.4752e-40,4.6319e-34,7.4588e-28,8.1110e-19,9.4043e-01
DCC_bivariate_loop,,,6.0858e-11,,1.3724e-18,9.5776e-34,3.5248e-31,1.2971e-21,1.2594e-11,7.0150e-11
SW_cross_validated,,,7.9207e-23,1.3724e-18,,1.3997e-39,9.6951e-33,4.1198e-25,3.3475e-14,1.2974e-22
SW_15,,,5.4752e-40,9.5776e-34,1.3997e-39,,7.2150e-31,3.5332e-32,3.4549e-27,9.6384e-40
SW_30,,,4.6319e-34,3.5248e-31,9.6951e-33,7.2150e-31,,6.3020e-24,2.2157e-21,6.4212e-34
SW_60,,,7.4588e-28,1.2971e-21,4.1198e-25,3.5332e-32,6.3020e-24,,1.6779e-12,8.9170e-28
SW_120,,,8.1110e-19,1.2594e-11,3.3475e-14,3.4549e-27,2.2157e-21,1.6779e-12,,8.3464e-19
sFC,,,9.4043e-01,7.0150e-11,1.2974e-22,9.6384e-40,6.4212e-34,8.9170e-28,8.3464e-19,
