,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,6.72,29.14,262.23,122.84,55.51,17.38,0.03
DCC_bivariate_loop,,,6.72,,21.82,253.59,115.41,50.18,15.02,6.57
SW_cross_validated,,,29.14,21.82,,248.91,103.74,39.06,9.51,28.35
SW_15,,,262.23,253.59,248.91,,81.65,96.55,50.97,254.12
SW_30,,,122.84,115.41,103.74,81.65,,33.56,24.19,120.63
SW_60,,,55.51,50.18,39.06,96.55,33.56,,7.57,54.96
SW_120,,,17.38,15.02,9.51,50.97,24.19,7.57,,17.35
sFC,,,0.03,6.57,28.35,254.12,120.63,54.96,17.35,
