,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,11.91,48.97,442.51,267.26,149.09,43.92,0.04
DCC_bivariate_loop,,,11.91,,33.66,408.23,241.55,130.35,37.56,-11.98
SW_cross_validated,,,48.97,33.66,,506.90,274.29,122.25,23.46,-49.61
SW_15,,,442.51,408.23,506.90,,-270.99,-357.65,-133.45,-450.38
SW_30,,,267.26,241.55,274.29,-270.99,,-133.10,-65.11,-271.72
SW_60,,,149.09,130.35,122.25,-357.65,-133.10,,-21.40,-151.13
SW_120,,,43.92,37.56,23.46,-133.45,-65.11,-21.40,,-44.01
sFC,,,0.04,-11.98,-49.61,-450.38,-271.72,-151.13,-44.01,
