,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,9.46,33.57,245.02,125.76,65.18,38.78,0.06
DCC_bivariate_loop,,,9.46,,19.47,212.23,107.64,53.50,30.02,9.48
SW_cross_validated,,,33.57,19.47,,279.93,116.60,47.22,20.66,33.97
SW_15,,,245.02,212.23,279.93,,89.42,115.88,114.48,248.38
SW_30,,,125.76,107.64,116.60,89.42,,39.69,50.95,126.88
SW_60,,,65.18,53.50,47.22,115.88,39.69,,15.30,65.56
SW_120,,,38.78,30.02,20.66,114.48,50.95,15.30,,38.92
sFC,,,0.06,9.48,33.97,248.38,126.88,65.56,38.92,
