,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,42.76,110.20,688.35,435.48,168.67,50.27,0.10
DCC_bivariate_loop,,,42.76,,89.51,779.60,479.39,155.89,41.06,-40.69
SW_cross_validated,,,110.20,89.51,,693.26,398.92,115.87,24.97,-105.29
SW_15,,,688.35,779.60,693.26,,-257.95,-265.29,-137.67,-666.29
SW_30,,,435.48,479.39,398.92,-257.95,,-103.66,-67.47,-421.21
SW_60,,,168.67,155.89,115.87,-265.29,-103.66,,-21.48,-166.40
SW_120,,,50.27,41.06,24.97,-137.67,-67.47,-21.48,,-50.12
sFC,,,0.10,-40.69,-105.29,-666.29,-421.21,-166.40,-50.12,
