,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,14.60,65.16,586.37,274.69,124.11,38.87,-0.08
DCC_bivariate_loop,,,14.60,,47.11,544.24,255.05,112.88,34.40,-14.33
SW_cross_validated,,,65.16,47.11,,556.58,231.97,87.34,21.26,-63.39
SW_15,,,586.37,544.24,556.58,,-182.56,-215.89,-113.97,-568.24
SW_30,,,274.69,255.05,231.97,-182.56,,-75.03,-54.10,-269.75
SW_60,,,124.11,112.88,87.34,-215.89,-75.03,,-16.93,-122.89
SW_120,,,38.87,34.40,21.26,-113.97,-54.10,-16.93,,-38.81
sFC,,,-0.08,-14.33,-63.39,-568.24,-269.75,-122.89,-38.81,
