,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.49,3.57,0.40,0.72,1.08,8.04,11.76,10.54
DCC_joint,,3.49,,0.12,4.32,3.98,3.53,7.53,14.52,12.99
DCC_bivariate_loop,,3.57,0.12,,4.43,4.10,3.64,7.40,14.39,12.85
SW_cross_validated,,0.40,4.32,4.43,,0.43,0.92,11.40,17.45,16.19
SW_15,,0.72,3.98,4.10,0.43,,0.50,11.32,17.67,16.43
SW_30,,1.08,3.53,3.64,0.92,0.50,,11.03,17.58,16.33
SW_60,,8.04,7.53,7.40,11.40,11.32,11.03,,8.64,6.03
SW_120,,11.76,14.52,14.39,17.45,17.67,17.58,8.64,,5.60
sFC,,10.54,12.99,12.85,16.19,16.43,16.33,6.03,5.60,
