,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.9254e-06,8.9917e-02,1.2116e-20,1.6025e-165,1.3490e-109,2.0692e-46,8.5135e-17,4.0487e-13
DCC_joint,,4.9254e-06,,3.5193e-03,3.3005e-39,1.6613e-181,4.9102e-134,7.5689e-72,3.4998e-33,3.1515e-03
DCC_bivariate_loop,,8.9917e-02,3.5193e-03,,4.4624e-27,1.4553e-171,9.7026e-119,1.2995e-55,2.0242e-22,1.0536e-08
SW_cross_validated,,1.2116e-20,3.3005e-39,4.4624e-27,,1.0500e-131,1.0460e-59,6.1325e-07,5.1556e-01,2.9234e-51
SW_15,,1.6025e-165,1.6613e-181,1.4553e-171,1.0500e-131,,8.3097e-72,4.0748e-125,1.6117e-129,1.5695e-189
SW_30,,1.3490e-109,4.9102e-134,9.7026e-119,1.0460e-59,8.3097e-72,,3.8571e-45,8.7242e-59,1.1800e-146
SW_60,,2.0692e-46,7.5689e-72,1.2995e-55,6.1325e-07,4.0748e-125,3.8571e-45,,5.9282e-08,1.7048e-86
SW_120,,8.5135e-17,3.4998e-33,2.0242e-22,5.1556e-01,1.6117e-129,8.7242e-59,5.9282e-08,,3.9701e-44
sFC,,4.0487e-13,3.1515e-03,1.0536e-08,2.9234e-51,1.5695e-189,1.1800e-146,1.7048e-86,3.9701e-44,
