,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.3569e-131,6.1360e-140,8.5235e-01,5.4405e-39,4.7466e-01,1.4348e-06,3.5098e-94,0.0000e+00
DCC_joint,,8.3569e-131,,2.2330e-03,8.5687e-131,5.9326e-56,1.1250e-136,4.8599e-141,2.0749e-29,0.0000e+00
DCC_bivariate_loop,,6.1360e-140,2.2330e-03,,5.7834e-140,5.0032e-67,1.0982e-145,5.4212e-151,4.6776e-42,0.0000e+00
SW_cross_validated,,8.5235e-01,8.5687e-131,5.7834e-140,,1.5564e-38,3.6338e-01,3.5182e-06,5.3202e-94,0.0000e+00
SW_15,,5.4405e-39,5.9326e-56,5.0032e-67,1.5564e-38,,7.0390e-43,4.2666e-31,1.7361e-17,0.0000e+00
SW_30,,4.7466e-01,1.1250e-136,1.0982e-145,3.6338e-01,7.0390e-43,,6.2786e-09,1.4720e-100,0.0000e+00
SW_60,,1.4348e-06,4.8599e-141,5.4212e-151,3.5182e-06,4.2666e-31,6.2786e-09,,2.1398e-100,0.0000e+00
SW_120,,3.5098e-94,2.0749e-29,4.6776e-42,5.3202e-94,1.7361e-17,1.4720e-100,2.1398e-100,,0.0000e+00
sFC,,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,
