,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,3.52,17.04,80.65,46.95,26.82,16.39,-1.71
DCC_bivariate_loop,,,3.52,,12.74,71.88,40.39,21.63,12.53,-5.16
SW_cross_validated,,,17.04,12.74,,59.74,27.38,8.36,0.81,-18.80
SW_15,,,80.65,71.88,59.74,,-35.69,-55.18,-52.96,-83.05
SW_30,,,46.95,40.39,27.38,-35.69,,-20.29,-23.86,-49.09
SW_60,,,26.82,21.63,8.36,-55.18,-20.29,,-6.73,-28.77
SW_120,,,16.39,12.53,0.81,-52.96,-23.86,-6.73,,-17.99
sFC,,,-1.71,-5.16,-18.80,-83.05,-49.09,-28.77,-17.99,
