,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.2604e-27,2.8715e-38,2.9516e-91,3.1590e-254,1.0994e-184,6.0084e-127,2.2495e-86,3.5440e-22
DCC_joint,,1.2604e-27,,4.8468e-04,2.7777e-49,1.0768e-248,2.2857e-164,3.1219e-91,1.6224e-46,8.7610e-02
DCC_bivariate_loop,,2.8715e-38,4.8468e-04,,2.0418e-31,4.3732e-230,7.3897e-143,3.4768e-69,1.3977e-30,3.9818e-07
SW_cross_validated,,2.9516e-91,2.7777e-49,2.0418e-31,,8.2471e-201,1.4424e-93,1.0708e-15,4.1608e-01,7.0345e-57
SW_15,,3.1590e-254,1.0768e-248,4.3732e-230,8.2471e-201,,4.1226e-126,1.4369e-188,2.5434e-182,1.7220e-253
SW_30,,1.0994e-184,2.2857e-164,7.3897e-143,1.4424e-93,4.1226e-126,,2.3747e-63,8.8363e-79,6.0792e-171
SW_60,,6.0084e-127,3.1219e-91,3.4768e-69,1.0708e-15,1.4369e-188,2.3747e-63,,5.9797e-11,3.0437e-99
SW_120,,2.2495e-86,1.6224e-46,1.3977e-30,4.1608e-01,2.5434e-182,8.8363e-79,5.9797e-11,,2.2837e-53
sFC,,3.5440e-22,8.7610e-02,3.9818e-07,7.0345e-57,1.7220e-253,6.0792e-171,3.0437e-99,2.2837e-53,
