,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.88,3.98,0.98,3.45,1.30,1.45,5.93,19.62
DCC_joint,,3.88,,0.14,3.36,0.39,2.97,2.82,2.51,18.79
DCC_bivariate_loop,,3.98,0.14,,3.47,0.52,3.08,2.94,2.36,18.34
SW_cross_validated,,0.98,3.36,3.47,,2.87,0.37,0.54,5.70,23.68
SW_15,,3.45,0.39,0.52,2.87,,2.49,2.35,2.81,18.26
SW_30,,1.30,2.97,3.08,0.37,2.49,,0.16,5.32,22.91
SW_60,,1.45,2.82,2.94,0.54,2.35,0.16,,5.20,23.00
SW_120,,5.93,2.51,2.36,5.70,2.81,5.32,5.20,,13.71
sFC,,19.62,18.79,18.34,23.68,18.26,22.91,23.00,13.71,
