,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.8136e-03,6.2605e-02,7.7460e-27,1.6557e-24,2.7746e-33,1.8468e-51,2.0189e-45,7.4817e-45
DCC_joint,,8.8136e-03,,9.3187e-02,1.1765e-46,6.6147e-47,3.0143e-69,5.0732e-177,4.2547e-154,1.9840e-184
DCC_bivariate_loop,,6.2605e-02,9.3187e-02,,8.1481e-52,1.1545e-52,3.7850e-75,1.4283e-169,6.2356e-147,9.6116e-176
SW_cross_validated,,7.7460e-27,1.1765e-46,8.1481e-52,,1.0952e-01,7.3243e-02,1.3765e-184,3.5932e-171,4.5779e-185
SW_15,,1.6557e-24,6.6147e-47,1.1545e-52,1.0952e-01,,1.5756e-04,8.3904e-201,1.9422e-184,1.2005e-204
SW_30,,2.7746e-33,3.0143e-69,3.7850e-75,7.3243e-02,1.5756e-04,,6.4056e-222,2.3881e-204,1.1299e-228
SW_60,,1.8468e-51,5.0732e-177,1.4283e-169,1.3765e-184,8.3904e-201,6.4056e-222,,2.0885e-03,2.8590e-13
SW_120,,2.0189e-45,4.2547e-154,6.2356e-147,3.5932e-171,1.9422e-184,2.3881e-204,2.0885e-03,,1.8751e-02
sFC,,7.4817e-45,1.9840e-184,9.6116e-176,4.5779e-185,1.2005e-204,1.1299e-228,2.8590e-13,1.8751e-02,
