,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,3.08,-36.97,-18.58,-38.62,-39.86,-12.23,216.49
DCC_bivariate_loop,,,3.08,,-39.55,-21.14,-41.21,-42.79,-15.34,207.15
SW_cross_validated,,,-36.97,-39.55,,14.50,-0.91,4.70,27.49,262.21
SW_15,,,-18.58,-21.14,14.50,,-15.54,-12.66,8.92,199.76
SW_30,,,-38.62,-41.21,-0.91,-15.54,,5.94,29.09,273.24
SW_60,,,-39.86,-42.79,4.70,-12.66,5.94,,29.05,397.61
SW_120,,,-12.23,-15.34,27.49,8.92,29.09,29.05,,267.15
sFC,,,216.49,207.15,262.21,199.76,273.24,397.61,267.15,
