,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.3173,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,2.6322,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,1.8672,-1.6829,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,11.5571,16.4252,17.6274,-,1.,1.,0.0000,0.0000,0.0000
SW_15,nan,10.9332,16.4838,17.8241,-1.604,-,0.0057,0.0000,0.0000,0.0000
SW_30,nan,13.2082,21.6485,23.0169,1.7961,3.8154,-,0.0000,0.0000,0.0000
SW_60,nan,-17.545,-51.1313,-48.6386,-53.7581,-59.7348,-68.3061,-,0.0752,0.0000
SW_120,nan,-16.1354,-43.7361,-41.582,-49.1662,-53.7052,-61.109,3.0977,-,0.6750
sFC,nan,-16.0015,-53.7019,-50.6973,-53.9274,-61.2259,-71.2545,7.5573,2.3601,-
