,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0002,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,4.6314,-,0.1267,0.0000,0.0000,0.0000,0.0000,0.0000,0.1135
DCC_bivariate_loop,nan,1.7,-2.9359,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-9.8541,-14.6582,-11.6203,-,0.0000,0.0000,0.0000,1.,0.0000
SW_15,nan,-47.3207,-52.6763,-49.2963,-37.2246,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-31.3588,-37.8732,-33.7249,-19.4495,22.2409,-,0.0000,0.0000,0.0000
SW_60,nan,-16.3677,-22.2503,-18.5057,-5.0692,35.4237,16.0693,-,0.0000,0.0000
SW_120,nan,-8.7055,-13.1831,-10.3581,0.6508,36.6218,19.2373,5.5262,-,0.0000
sFC,nan,7.5054,2.9707,5.8454,17.4987,55.5283,41.5001,25.6847,15.8306,-
