,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,38.78,39.77,9.81,34.50,13.00,14.49,59.29,196.15
DCC_joint,,38.78,,1.38,-33.59,-3.87,-29.67,-28.24,25.07,187.94
DCC_bivariate_loop,,39.77,1.38,,-34.72,-5.18,-30.83,-29.42,23.59,183.35
SW_cross_validated,,9.81,-33.59,-34.72,,28.66,3.75,5.42,57.01,236.83
SW_15,,34.50,-3.87,-5.18,28.66,,-24.90,-23.48,28.06,182.61
SW_30,,13.00,-29.67,-30.83,3.75,-24.90,,1.64,53.19,229.10
SW_60,,14.49,-28.24,-29.42,5.42,-23.48,1.64,,51.98,229.95
SW_120,,59.29,25.07,23.59,57.01,28.06,53.19,51.98,,137.10
sFC,,196.15,187.94,183.35,236.83,182.61,229.10,229.95,137.10,
