,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.8215e-123,4.0755e-126,7.8584e-05,3.4347e-12,4.5092e-24,3.8417e-248,3.3679e-311,6.8643e-293
DCC_joint,,2.8215e-123,,2.3757e-01,2.5633e-152,5.9671e-141,1.1738e-124,1.2945e-237,0.0000e+00,0.0000e+00
DCC_bivariate_loop,,4.0755e-126,2.3757e-01,,7.0952e-156,8.3744e-145,7.3494e-129,8.6492e-235,0.0000e+00,0.0000e+00
SW_cross_validated,,7.8584e-05,2.5633e-152,7.0952e-156,,2.4536e-05,1.4742e-18,5.6708e-306,0.0000e+00,0.0000e+00
SW_15,,3.4347e-12,5.9671e-141,8.3744e-145,2.4536e-05,,7.2939e-07,7.6379e-305,0.0000e+00,0.0000e+00
SW_30,,4.5092e-24,1.1738e-124,7.3494e-129,1.4742e-18,7.2939e-07,,2.0203e-300,0.0000e+00,0.0000e+00
SW_60,,3.8417e-248,1.2945e-237,8.6492e-235,5.6708e-306,7.6379e-305,2.0203e-300,,4.8032e-260,3.0697e-202
SW_120,,3.3679e-311,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,4.8032e-260,,6.9454e-191
sFC,,6.8643e-293,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,3.0697e-202,6.9454e-191,
