,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.22,1.19,0.27,3.42,1.67,0.47,0.11,2.96
DCC_joint,,1.22,,0.07,2.13,9.59,5.68,3.28,1.92,3.08
DCC_bivariate_loop,,1.19,0.07,,2.09,9.59,5.66,3.24,1.88,3.14
SW_cross_validated,,0.27,2.13,2.09,,4.37,1.89,0.23,0.21,4.27
SW_15,,3.42,9.59,9.59,4.37,,3.57,5.98,4.76,9.84
SW_30,,1.67,5.68,5.66,1.89,3.57,,2.33,2.21,7.17
SW_60,,0.47,3.28,3.24,0.23,5.98,2.33,,0.49,5.44
SW_120,,0.11,1.92,1.88,0.21,4.76,2.21,0.49,,4.13
sFC,,2.96,3.08,3.14,4.27,9.84,7.17,5.44,4.13,
