,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.78,0.71,0.62,3.64,1.89,0.87,0.38,2.34
DCC_joint,,0.78,,0.13,1.98,8.91,5.05,3.00,1.68,2.63
DCC_bivariate_loop,,0.71,0.13,,1.90,8.92,4.98,2.90,1.59,2.77
SW_cross_validated,,0.62,1.98,1.90,,4.11,1.64,0.25,0.33,3.95
SW_15,,3.64,8.91,8.92,4.11,,3.82,5.65,4.77,10.83
SW_30,,1.89,5.05,4.98,1.64,3.82,,1.94,2.13,7.32
SW_60,,0.87,3.00,2.90,0.25,5.65,1.94,,0.66,5.39
SW_120,,0.38,1.68,1.59,0.33,4.77,2.13,0.66,,3.74
sFC,,2.34,2.63,2.77,3.95,10.83,7.32,5.39,3.74,
