,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0597,1.,1.,0.0000,0.0000,1.,0.3593,0.0000
DCC_joint,nan,3.167,-,1.,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
DCC_bivariate_loop,nan,2.0141,-2.1361,-,0.0000,0.0000,0.0000,0.086,0.0000,0.0000
SW_cross_validated,nan,-1.9763,-7.1947,-5.6524,-,0.0000,0.0000,0.1728,1.,0.0000
SW_15,nan,-23.1244,-51.8647,-49.4017,-28.2653,-,0.0000,0.0000,0.0000,1.
SW_30,nan,-7.4361,-18.7501,-16.7037,-6.8947,28.097,-,0.0000,0.0000,0.0000
SW_60,nan,0.0853,-4.8935,-3.0568,2.8362,38.201,11.6306,-,0.0094,0.0000
SW_120,nan,-2.5889,-8.124,-6.5787,-0.7548,27.3455,6.0126,-3.6832,-,0.0000
sFC,nan,-23.5725,-50.458,-48.1454,-28.5537,-1.6514,-28.138,-37.9484,-27.6591,-
