,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.0989e-21,4.0010e-20,9.2559e-04,1.6998e-108,8.1549e-44,5.1016e-07,6.4674e-02,3.4323e-92
DCC_joint,,4.0989e-21,,5.1172e-01,1.0868e-67,3.7201e-277,4.0866e-193,3.3528e-115,1.2795e-58,2.3902e-107
DCC_bivariate_loop,,4.0010e-20,5.1172e-01,,5.5479e-66,3.0224e-277,2.1952e-192,1.5709e-113,7.6691e-57,1.2454e-109
SW_cross_validated,,9.2559e-04,1.0868e-67,5.5479e-66,,6.5866e-154,1.9280e-57,2.4204e-02,3.3230e-02,1.2129e-150
SW_15,,1.6998e-108,3.7201e-277,3.0224e-277,6.5866e-154,,5.1470e-126,5.3685e-201,1.9335e-166,2.0668e-281
SW_30,,8.1549e-44,4.0866e-193,2.1952e-192,1.9280e-57,5.1470e-126,,2.1276e-76,4.9599e-71,1.4112e-229
SW_60,,5.1016e-07,3.3528e-115,1.5709e-113,2.4204e-02,5.3685e-201,2.1276e-76,,1.1436e-06,2.5772e-186
SW_120,,6.4674e-02,1.2795e-58,7.6691e-57,3.3230e-02,1.9335e-166,4.9599e-71,1.1436e-06,,7.3349e-146
sFC,,3.4323e-92,2.3902e-107,1.2454e-109,1.2129e-150,2.0668e-281,1.4112e-229,2.5772e-186,7.3349e-146,
