,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.4050e-66,6.9906e-64,1.6965e-03,3.2017e-06,1.1201e-21,5.3514e-04,2.8400e-30,2.6766e-14
DCC_joint,,1.4050e-66,,2.2327e-01,4.4389e-56,1.4568e-144,7.3137e-47,8.8884e-136,6.5771e-154,1.3513e-56
DCC_bivariate_loop,,6.9906e-64,2.2327e-01,,3.8838e-53,3.0935e-143,4.7264e-43,3.5520e-134,1.5367e-152,5.2449e-53
SW_cross_validated,,1.6965e-03,4.4389e-56,3.8838e-53,,1.0171e-18,2.3839e-11,2.4432e-14,7.9027e-49,8.0153e-06
SW_15,,3.2017e-06,1.4568e-144,3.0935e-143,1.0171e-18,,1.0639e-77,4.9416e-02,1.3400e-27,6.1032e-59
SW_30,,1.1201e-21,7.3137e-47,4.7264e-43,2.3839e-11,1.0639e-77,,5.2797e-68,3.3435e-104,2.7944e-03
SW_60,,5.3514e-04,8.8884e-136,3.5520e-134,2.4432e-14,4.9416e-02,5.2797e-68,,4.3866e-33,4.8690e-50
SW_120,,2.8400e-30,6.5771e-154,1.5367e-152,7.9027e-49,1.3400e-27,3.3435e-104,4.3866e-33,,7.2730e-90
sFC,,2.6766e-14,1.3513e-56,5.2449e-53,8.0153e-06,6.1032e-59,2.7944e-03,4.8690e-50,7.2730e-90,
