,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.13,0.59,5.62,2.20,0.44,1.03,3.76
DCC_bivariate_loop,,,0.13,,0.49,5.52,2.08,0.33,0.94,3.66
SW_cross_validated,,,0.59,0.49,,3.31,1.01,0.21,0.38,2.18
SW_15,,,5.62,5.52,3.31,,3.24,4.36,2.73,1.42
SW_30,,,2.20,2.08,1.01,3.24,,1.49,0.52,1.61
SW_60,,,0.44,0.33,0.21,4.36,1.49,,0.63,2.88
SW_120,,,1.03,0.94,0.38,2.73,0.52,0.63,,1.66
sFC,,,3.76,3.66,2.18,1.42,1.61,2.88,1.66,
