,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.06,0.76,3.34,8.37,5.64,3.68,2.74,2.38
SVWP,0.06,,0.83,3.25,8.25,5.54,3.59,2.67,2.43
DCC_joint,0.76,0.83,,5.16,11.54,8.24,5.73,4.10,2.34
SW_cross_validated,3.34,3.25,5.16,,5.64,2.51,0.27,0.32,7.48
SW_15,8.37,8.25,11.54,5.64,,3.29,5.57,5.34,14.38
SW_30,5.64,5.54,8.24,2.51,3.29,,2.33,2.55,10.98
SW_60,3.68,3.59,5.73,0.27,5.57,2.33,,0.57,8.28
SW_120,2.74,2.67,4.10,0.32,5.34,2.55,0.57,,5.92
sFC,2.38,2.43,2.34,7.48,14.38,10.98,8.28,5.92,
