,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,3.39,-22.17,2.03,45.15,13.19,-1.75,20.13,2.63
SVWP,3.39,,-28.93,-1.32,45.26,10.41,-6.03,17.99,-2.01
DCC_joint,-22.17,-28.93,,25.64,87.43,46.01,26.93,57.67,47.01
SW_cross_validated,2.03,-1.32,25.64,,44.41,11.31,-4.23,18.47,-0.11
SW_15,45.15,45.26,87.43,44.41,,-39.00,-58.55,-32.73,-68.94
SW_30,13.19,10.41,46.01,11.31,-39.00,,-18.84,8.13,-18.21
SW_60,-1.75,-6.03,26.93,-4.23,-58.55,-18.84,,28.18,6.90
SW_120,20.13,17.99,57.67,18.47,-32.73,8.13,28.18,,-31.23
sFC,2.63,-2.01,47.01,-0.11,-68.94,-18.21,6.90,-31.23,
