,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,0.0000,0.0000,0.0000,0.0000,0.0317,0.0000,0.0000
SVWP,1.9254,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,11.5495,9.6026,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.
SW_cross_validated,-5.1935,-7.2629,-18.0443,-,0.0000,0.0000,0.1808,0.0000,0.0000
SW_15,-38.3566,-41.6593,-63.1781,-32.9041,-,0.0000,0.0000,0.0000,0.0000
SW_30,-10.8142,-13.3488,-28.3026,-5.0316,32.2276,-,0.0000,0.0000,0.0000
SW_60,-3.3519,-5.7923,-20.1501,2.8213,43.9184,9.6626,-,0.0000,0.0000
SW_120,-64.5453,-69.7565,-113.8134,-58.4814,-23.5048,-64.5621,-84.4296,-,0.0000
sFC,-82.9927,-90.0903,-166.9092,-76.5533,-41.4955,-91.1283,-122.4357,-23.9276,-
