,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.01,1.27,3.29,10.27,5.76,3.50,3.21,1.88
SVWP,0.01,,1.26,3.28,10.23,5.74,3.49,3.20,1.85
DCC_joint,1.27,1.26,,4.57,12.88,7.65,5.03,4.52,0.68
SW_cross_validated,3.29,3.28,4.57,,5.33,1.69,0.12,0.12,5.13
SW_15,10.27,10.23,12.88,5.33,,4.02,5.95,5.53,14.16
SW_30,5.76,5.74,7.65,1.69,4.02,,1.97,1.84,8.55
SW_60,3.50,3.49,5.03,0.12,5.95,1.97,,0.01,5.74
SW_120,3.21,3.20,4.52,0.12,5.53,1.84,0.01,,5.09
sFC,1.88,1.85,0.68,5.13,14.16,8.55,5.74,5.09,
