,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.6262e-03,1.0825e-01,1.8179e-01,1.4090e-08,1.9771e-34,1.3172e-27,5.0276e-81,4.4207e-39
DCC_joint,,1.6262e-03,,4.2587e-02,2.4478e-06,6.9844e-04,1.3302e-33,6.5747e-63,7.4331e-129,3.6579e-82
DCC_bivariate_loop,,1.0825e-01,4.2587e-02,,1.4386e-03,9.1388e-08,1.8706e-41,2.2286e-53,6.2012e-121,2.7839e-72
SW_cross_validated,,1.8179e-01,2.4478e-06,1.4386e-03,,7.4299e-13,4.7818e-41,9.0597e-22,1.0867e-74,1.5415e-32
SW_15,,1.4090e-08,6.9844e-04,9.1388e-08,7.4299e-13,,2.7581e-21,1.7861e-78,4.0488e-141,7.6862e-98
SW_30,,1.9771e-34,1.3302e-33,1.8706e-41,4.7818e-41,2.7581e-21,,5.3155e-116,1.9995e-167,3.1994e-133
SW_60,,1.3172e-27,6.5747e-63,2.2286e-53,9.0597e-22,1.7861e-78,5.3155e-116,,2.1542e-54,1.5171e-04
SW_120,,5.0276e-81,7.4331e-129,6.2012e-121,1.0867e-74,4.0488e-141,1.9995e-167,2.1542e-54,,9.5846e-43
sFC,,4.4207e-39,3.6579e-82,2.7839e-72,1.5415e-32,7.6862e-98,3.1994e-133,1.5171e-04,9.5846e-43,
