,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.66,0.44,0.61,3.58,1.53,0.63,0.22,1.14
DCC_joint,,0.66,,0.23,1.33,4.72,2.43,1.43,0.94,0.51
DCC_bivariate_loop,,0.44,0.23,,1.11,4.44,2.18,1.18,0.71,0.75
SW_cross_validated,,0.61,1.33,1.11,,2.99,0.88,0.05,0.43,1.85
SW_15,,3.58,4.72,4.44,2.99,,2.39,3.44,3.62,5.44
SW_30,,1.53,2.43,2.18,0.88,2.39,,1.05,1.40,3.06
SW_60,,0.63,1.43,1.18,0.05,3.44,1.05,,0.42,2.02
SW_120,,0.22,0.94,0.71,0.43,3.62,1.40,0.42,,1.47
sFC,,1.14,0.51,0.75,1.85,5.44,3.06,2.02,1.47,
