,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.4475e-23,1.4142e-26,8.5566e-01,8.5550e-35,3.8407e-01,3.4090e-06,6.8446e-01,2.1713e-169
DCC_joint,,4.4475e-23,,2.2353e-01,4.8031e-25,2.3392e-03,1.8103e-35,3.2105e-50,2.1097e-19,2.6259e-168
DCC_bivariate_loop,,1.4142e-26,2.2353e-01,,1.0064e-28,8.9051e-02,4.9937e-40,1.4754e-54,1.5056e-22,1.2580e-162
SW_cross_validated,,8.5566e-01,4.8031e-25,1.0064e-28,,1.1799e-37,4.9159e-01,4.7544e-06,5.5610e-01,1.4663e-175
SW_15,,8.5550e-35,2.3392e-03,8.9051e-02,1.1799e-37,,2.4010e-53,1.5704e-67,1.6035e-29,4.6610e-177
SW_30,,3.8407e-01,1.8103e-35,4.9937e-40,4.9159e-01,2.4010e-53,,7.4066e-06,2.0041e-01,5.0544e-208
SW_60,,3.4090e-06,3.2105e-50,1.4754e-54,4.7544e-06,1.5704e-67,7.4066e-06,,1.2802e-06,1.0768e-204
SW_120,,6.8446e-01,2.1097e-19,1.5056e-22,5.5610e-01,1.6035e-29,2.0041e-01,1.2802e-06,,7.8617e-158
sFC,,2.1713e-169,2.6259e-168,1.2580e-162,1.4663e-175,4.6610e-177,5.0544e-208,1.0768e-204,7.8617e-158,
