,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.32,0.16,0.13,0.58,1.35,1.18,2.44,1.46
DCC_joint,,0.32,,0.20,0.48,0.34,1.33,2.02,3.64,2.47
DCC_bivariate_loop,,0.16,0.20,,0.32,0.54,1.52,1.80,3.43,2.24
SW_cross_validated,,0.13,0.48,0.32,,0.74,1.51,1.02,2.29,1.30
SW_15,,0.58,0.34,0.54,0.74,,1.00,2.38,3.99,2.84
SW_30,,1.35,1.33,1.52,1.51,1.00,,3.30,4.79,3.76
SW_60,,1.18,2.02,1.80,1.02,2.38,3.30,,1.82,0.38
SW_120,,2.44,3.64,3.43,2.29,3.99,4.79,1.82,,1.55
sFC,,1.46,2.47,2.24,1.30,2.84,3.76,0.38,1.55,
