,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0333,0.0000
DCC_joint,nan,12.2082,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,7.2353,-5.2632,-,0.0000,0.0000,0.0808,0.0000,0.0000,1.
SW_cross_validated,nan,-7.6312,-20.7666,-15.5321,-,0.0000,0.0000,1.,0.0013,0.0000
SW_15,nan,-19.9463,-35.5021,-29.4757,-12.0011,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,4.0728,-8.1271,-3.0759,11.9665,24.9573,-,0.0000,0.0000,0.1429
SW_60,nan,-7.7603,-22.8764,-16.7968,0.7088,14.2495,-12.6399,-,0.0037,0.0000
SW_120,nan,-3.3379,-15.703,-10.7221,4.174,16.133,-7.4542,3.9231,-,0.0000
sFC,nan,7.3179,-6.1272,-0.413,16.1472,31.2116,2.8976,17.7737,11.008,-
