,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-6.09,-3.61,14.21,38.87,22.30,14.30,10.62,-0.10
DCC_joint,,-6.09,,3.95,30.03,82.64,49.90,34.00,23.63,7.78
DCC_bivariate_loop,,-3.61,3.95,,25.73,73.37,43.16,28.59,19.81,4.50
SW_cross_validated,,14.21,30.03,25.73,,33.00,9.50,-1.21,-4.15,-17.69
SW_15,,38.87,82.64,73.37,33.00,,-30.39,-41.51,-35.98,-51.64
SW_30,,22.30,49.90,43.16,9.50,-30.39,,-12.80,-13.77,-29.27
SW_60,,14.30,34.00,28.59,-1.21,-41.51,-12.80,,-3.47,-18.52
SW_120,,10.62,23.63,19.81,-4.15,-35.98,-13.77,-3.47,,-13.08
sFC,,-0.10,7.78,4.50,-17.69,-51.64,-29.27,-18.52,-13.08,
