,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,10.42,11.02,2.44,38.35,19.09,5.16,-2.29,-16.38
DCC_joint,,10.42,,0.69,-8.68,34.33,10.17,-7.16,-14.58,-30.87
DCC_bivariate_loop,,11.02,0.69,,-9.34,33.73,9.47,-7.93,-15.28,-31.60
SW_cross_validated,,2.44,-8.68,-9.34,,40.15,18.38,2.73,-5.24,-20.58
SW_15,,38.35,34.33,33.73,40.15,,-26.26,-45.42,-47.52,-64.06
SW_30,,19.09,10.17,9.47,18.38,-26.26,,-18.83,-24.96,-41.92
SW_60,,5.16,-7.16,-7.93,2.73,-45.42,-18.83,,-8.84,-26.21
SW_120,,-2.29,-14.58,-15.28,-5.24,-47.52,-24.96,-8.84,,-15.79
sFC,,-16.38,-30.87,-31.60,-20.58,-64.06,-41.92,-26.21,-15.79,
